academic_year,legacy,gender,campus_visit_date_exists,gpa_points,est_household_income_rank,IMP_ZIP_MILES_FROM_CAMPUS,leadsource_code,minority,IMP_SCHOOL_TYPE,IMP_ZIP_MEDIAN_INCOME_2,ACCEPTED,ACTIVE_PAID,miles_norm,gpa_norm,income_rank_norm,zip_rank_norm
2024,0,Female,1,8,9,91,ICV,0,Public,42800,1,0,0.020604395604395604,0.8,0.7272727272727273,0.23868712807862397
2024,1,Female,1,10,6,133,ICV,0,IndependentNotReligious,60865,1,0,0.03021978021978022,1.0,0.45454545454545453,0.34019813329886883
2024,0,Female,0,2,6,53,ISC,0,Public,80482,1,0,0.011904761904761904,0.2,0.45454545454545453,0.450430150426217
2024,0,Male,0,10,6,166,IRB,0,Public,81994,1,0,0.03777472527472527,1.0,0.45454545454545453,0.458926393985199
2024,0,Male,1,10,6,107,ICV,0,Public,84723,1,0,0.024267399267399268,1.0,0.45454545454545453,0.4742612145357691
2024,0,Male,1,10,6,1,IRB,0,IndependentNotReligious,55444,1,1,0.0,1.0,0.45454545454545453,0.30973640291974086
2024,0,Female,0,3,6,171,ISC,0,IndependentNotReligious,101556,1,0,0.03891941391941392,0.3,0.45454545454545453,0.5688493546338804
2024,0,Male,0,1,6,208,ICP,1,Public,72362,1,0,0.04739010989010989,0.1,0.45454545454545453,0.4048021757576098
2024,0,Female,0,10,6,351,ICP,0,Public,34961,1,0,0.08012820512820513,1.0,0.45454545454545453,0.19463815105556836
2024,1,Male,1,10,6,179,IRB,0,IndependentNotReligious,64532,1,0,0.04075091575091575,1.0,0.45454545454545453,0.36080377161288146
2024,0,Male,1,6,6,54,ICV,0,Public,40476,1,0,0.012133699633699634,0.6,0.45454545454545453,0.22562808705278123
2024,0,Male,1,8,6,393,ICP,1,Public,31667,1,0,0.08974358974358974,0.8,0.45454545454545453,0.17612847758778608
2024,0,Female,1,10,6,41,ICP,0,Public,68906,1,0,0.009157509157509158,1.0,0.45454545454545453,0.3853821904799366
2024,0,Female,0,9,6,27,IRB,0,Public,43350,1,0,0.005952380952380952,0.9,0.45454545454545453,0.24177769286529072
2024,0,Male,0,10,6,148,ICP,0,Public,64718,1,0,0.03365384615384615,1.0,0.45454545454545453,0.3618489444316451
2024,0,Female,0,8,6,618,ISA,0,Public,45308,1,0,0.14125457875457875,0.8,0.45454545454545453,0.2527801035058243
2024,0,Male,1,0,6,182,ISA,0,Public,88432,1,0,0.041437728937728936,0.0,0.45454545454545453,0.495102859615309
2024,0,Female,0,10,6,171,ICP,0,Public,101556,1,0,0.03891941391941392,1.0,0.45454545454545453,0.5688493546338804
2024,0,Male,0,3,6,71,ICA,0,Public,58263,1,0,0.016025641025641024,0.3,0.45454545454545453,0.32557695225358363
2024,0,Female,0,3,6,486,ICP,0,Public,83414,1,0,0.11103479853479853,0.3,0.45454545454545453,0.4669056703435022
2024,0,Female,1,6,6,156,ICV,1,Public,42384,1,0,0.035485347985347984,0.6,0.45454545454545453,0.2363495372581633
2024,0,Male,0,4,6,49,ICP,1,Public,54798,1,0,0.01098901098901099,0.4,0.45454545454545453,0.30610639409758317
2024,0,Male,1,10,6,164,ICP,0,Public,92566,1,0,0.037316849816849816,1.0,0.45454545454545453,0.5183326683936368
2024,1,Female,1,10,6,11,IRB,0,IndependentNotReligious,43836,1,1,0.0022893772893772895,1.0,0.45454545454545453,0.2445086282949635
2024,0,Male,0,10,6,1864,ISA,1,Public,74694,1,0,0.426510989010989,1.0,0.45454545454545453,0.4179061704530768
2024,0,Female,0,10,6,601,ISA,0,IndependentNotReligious,31849,1,0,0.13736263736263737,1.0,0.45454545454545453,0.17715117357173762
2024,0,Male,1,10,6,113,ICP,0,Public,66832,1,0,0.02564102564102564,1.0,0.45454545454545453,0.3737279516298515
2024,0,Female,0,10,6,47,IPA,0,Public,57502,1,0,0.010531135531135532,1.0,0.45454545454545453,0.3213007344305775
2024,0,Male,1,10,6,202,ICV,0,Public,61152,1,0,0.04601648351648352,1.0,0.45454545454545453,0.3418108461966386
2024,0,Female,0,1,6,87,ISA,0,Public,51314,1,0,0.019688644688644688,0.1,0.45454545454545453,0.28652907097622515
2024,0,Male,0,6,6,68,ISA,0,Public,57917,1,0,0.015338827838827838,0.6,0.45454545454545453,0.3236327060423351
2024,1,Female,1,10,6,43,IRB,0,IndependentNotReligious,104379,1,1,0.009615384615384616,1.0,0.45454545454545453,0.5847123808025354
2024,0,Female,1,10,6,1026,ISH,0,Public,77982,1,0,0.23466117216117216,1.0,0.45454545454545453,0.4363821286686409
2024,1,Female,0,2,6,251,ISA,0,Public,60783,1,1,0.05723443223443223,0.2,0.45454545454545453,0.3397373581852204
2024,0,Male,0,5,6,511,ICP,0,Public,103635,1,0,0.11675824175824176,0.5,0.45454545454545453,0.5805316895274807
2024,1,Female,1,3,6,308,IRB,0,Public,51107,1,0,0.07028388278388278,0.3,0.45454545454545453,0.2853658947746978
2024,0,Female,1,2,6,73,ISA,1,Public,54687,1,0,0.016483516483516484,0.2,0.45454545454545453,0.3054826619315468
2024,0,Female,0,3,6,93,IFA,0,Public,48883,1,0,0.021062271062271064,0.3,0.45454545454545453,0.27286877461915815
2024,0,Male,1,2,6,72,ICV,0,Public,49718,1,0,0.016254578754578756,0.2,0.45454545454545453,0.27756081388618853
2024,1,Male,1,4,6,133,IRA,0,IndependentNotReligious,96891,1,0,0.03021978021978022,0.4,0.45454545454545453,0.5426357460342435
2024,0,Male,0,2,6,672,ISH,0,Public,43060,1,0,0.15361721611721613,0.2,0.45454545454545453,0.2401481223414119
2024,0,Female,1,10,6,131,ICV,0,IndependentNotReligious,83075,1,0,0.02976190476190476,1.0,0.45454545454545453,0.4650007585931749
2024,0,Male,1,10,6,1029,ICP,0,IndependentNotReligious,83053,1,0,0.23534798534798534,1.0,0.45454545454545453,0.4648771360017082
2024,0,Female,1,1,6,45,ISC,0,Public,82954,1,0,0.010073260073260074,0.1,0.45454545454545453,0.46432083434010823
2024,0,Female,1,3,6,65,ICP,0,Public,47567,1,0,0.014652014652014652,0.3,0.45454545454545453,0.2654738959659701
2024,0,Female,0,10,6,125,ICP,0,IndependentNotReligious,75842,1,0,0.028388278388278388,1.0,0.45454545454545453,0.42435702204415576
2024,0,Male,1,10,6,17,ICV,1,IndependentNotReligious,45755,1,0,0.003663003663003663,1.0,0.45454545454545453,0.2552918897960789
2024,1,Male,1,10,6,53,IRA,0,Public,80482,1,0,0.011904761904761904,1.0,0.45454545454545453,0.450430150426217
2024,0,Female,1,10,6,174,ISH,0,Public,91954,1,0,0.039606227106227104,1.0,0.45454545454545453,0.5148937126673822
2024,0,Male,0,0,6,57,ICP,1,Charter,65391,1,0,0.01282051282051282,0.0,0.45454545454545453,0.3656306718887846
2024,0,Female,1,9,6,278,ICP,0,IndependentNotReligious,28490,1,0,0.06341575091575091,0.9,0.45454545454545453,0.1582762515382584
2024,1,Female,0,10,6,21,ISA,0,Public,34704,1,0,0.004578754578754579,1.0,0.45454545454545453,0.19319401441888953
2024,0,Male,1,8,6,327,ICP,0,Public,62063,1,0,0.07463369963369963,0.8,0.45454545454545453,0.3469299453250993
2024,0,Female,1,8,6,33,ISC,0,Public,47191,1,0,0.007326007326007326,0.8,0.45454545454545453,0.26336107349363064
2024,0,Male,0,3,6,361,ICA,0,IndependentNotReligious,52788,1,0,0.08241758241758242,0.3,0.45454545454545453,0.294811784604492
2024,1,Male,1,1,6,28,IRA,0,Public,41819,1,0,0.006181318681318681,0.1,0.45454545454545453,0.2331746843409511
2024,0,Female,0,7,6,1907,ISH,0,Public,49455,1,0,0.43635531135531136,0.7,0.45454545454545453,0.27608296199729154
2024,0,Male,1,4,6,32,ICV,0,Public,39306,1,0,0.007097069597069597,0.4,0.45454545454545453,0.21905361287023561
2024,0,Female,0,10,6,451,ICP,0,IndependentNotReligious,93706,1,0,0.10302197802197802,1.0,0.45454545454545453,0.5247385663150915
2024,0,Male,1,10,6,183,IRB,0,IndependentNotReligious,92975,1,0,0.041666666666666664,1.0,0.45454545454545453,0.5206309247531763
2024,0,Female,1,10,6,316,ICV,0,Public,45273,1,0,0.07211538461538461,1.0,0.45454545454545453,0.25258343120121823
2024,0,Male,1,3,6,208,ICV,0,Public,67985,1,0,0.04739010989010989,0.3,0.45454545454545453,0.38020689926444556
2024,0,Female,1,8,6,110,ICV,0,Public,38285,1,0,0.024954212454212456,0.8,0.45454545454545453,0.21331640078444153
2024,0,Male,0,8,6,46,ICP,1,IndependentNotReligious,107915,1,0,0.010302197802197802,0.8,0.45454545454545453,0.6045819027764511
2024,0,Female,1,5,6,183,ICP,0,Public,42217,1,0,0.041666666666666664,0.5,0.45454545454545453,0.23541112940475722
2024,0,Female,0,9,6,43,IRB,0,Public,104379,1,0,0.009615384615384616,0.9,0.45454545454545453,0.5847123808025354
2024,1,Female,1,3,6,88,IRA,0,Public,57807,1,0,0.019917582417582416,0.3,0.45454545454545453,0.32301459308500174
2024,0,Female,1,10,6,323,ISH,1,IndependentNotReligious,56455,1,0,0.07371794871794872,1.0,0.45454545454545453,0.3154174229185046
2024,0,Male,0,9,6,218,ICP,1,IndependentNotReligious,33559,1,0,0.049679487179487176,0.9,0.45454545454545453,0.18676002045391968
2024,0,Female,0,4,6,33,ITA,0,Public,47191,1,0,0.007326007326007326,0.4,0.45454545454545453,0.26336107349363064
2024,0,Male,1,5,6,75,ISH,0,Public,47042,1,0,0.01694139194139194,0.5,0.45454545454545453,0.2625238113968791
2024,0,Female,1,9,6,1911,ICV,0,IndependentNotReligious,70294,1,0,0.43727106227106227,0.9,0.45454545454545453,0.3931816521597429
2024,0,Female,0,10,6,1736,ISA,1,Public,46951,1,0,0.3972069597069597,1.0,0.45454545454545453,0.2620124634049033
2024,0,Male,1,10,6,168,ICV,0,Public,84270,1,0,0.038232600732600736,1.0,0.45454545454545453,0.4717157129932963
2024,0,Male,1,3,6,45,IRB,0,Public,78388,1,0,0.010073260073260074,0.3,0.45454545454545453,0.43866352740207126
2024,1,Female,1,5,6,183,IRB,0,IndependentNotReligious,78496,1,0,0.041666666666666664,0.5,0.45454545454545453,0.4392704019419985
2024,0,Female,1,10,6,166,ISH,0,Public,44898,1,0,0.03777472527472527,1.0,0.45454545454545453,0.25047622793758184
2024,0,Female,1,8,6,59,ISC,0,Public,53020,1,0,0.013278388278388278,0.8,0.45454545454545453,0.29611544102359505
2024,0,Male,1,10,6,101,ISH,0,IndependentNotReligious,48440,1,0,0.022893772893772892,1.0,0.45454545454545453,0.27037946516371564
2024,1,Female,1,10,6,167,IRB,0,Public,66214,1,0,0.038003663003663,1.0,0.45454545454545453,0.3702552806513787
2024,0,Male,1,2,6,496,ISA,0,Public,71620,1,0,0.11332417582417582,0.2,0.45454545454545453,0.4006327228999612
2024,0,Female,1,9,6,327,ISH,0,Public,62063,1,0,0.07463369963369963,0.9,0.45454545454545453,0.3469299453250993
2024,0,Male,1,3,6,154,ICM,0,Public,62104,1,0,0.03502747252747253,0.3,0.45454545454545453,0.34716033288192355
2024,0,Male,1,9,6,45,ICP,0,IndependentNotReligious,82954,1,0,0.010073260073260074,0.9,0.45454545454545453,0.46432083434010823
2024,0,Male,1,5,6,68,ICP,0,Public,75126,1,0,0.015338827838827838,0.5,0.45454545454545453,0.4203336686127859
2024,0,Female,1,10,6,58,ISH,0,Public,104764,1,0,0.01304945054945055,1.0,0.45454545454545453,0.5868757761532021
2024,0,Male,0,9,6,167,ICP,0,IndependentNotReligious,67971,1,0,0.038003663003663,0.9,0.45454545454545453,0.3801282303426032
2024,0,Male,1,7,6,80,ICV,0,Public,48378,1,0,0.018086080586080588,0.7,0.45454545454545453,0.27003107422412775
2024,0,Male,1,10,6,53,ITW,0,IndependentNotReligious,54578,1,0,0.011904761904761904,1.0,0.45454545454545453,0.30487016818291646
2024,0,Female,1,0,6,31,ISC,1,Public,47906,1,0,0.006868131868131868,0.0,0.45454545454545453,0.2673788077162974
2024,0,Male,0,6,6,132,ISH,1,OtherIndependentReligious,36101,1,0,0.029990842490842492,0.6,0.45454545454545453,0.20104404897702305
2024,0,Female,0,8,6,167,IOC,0,IndependentNotReligious,66214,1,0,0.038003663003663,0.8,0.45454545454545453,0.3702552806513787
2024,0,Female,0,5,6,901,ISA,0,Public,123438,1,0,0.20604395604395603,0.5,0.45454545454545453,0.6918088794735925
2024,0,Female,0,10,6,41,ICM,0,Public,77588,1,0,0.009157509157509158,1.0,0.45454545454545453,0.4341681604396469
2024,0,Male,1,3,6,90,ISC,0,Public,54636,1,0,0.020375457875457876,0.3,0.45454545454545453,0.30519608228769224
2024,0,Female,0,0,6,327,IXC,1,Public,62063,1,0,0.07463369963369963,0.0,0.45454545454545453,0.3469299453250993
2024,0,Male,0,2,6,293,ICP,0,Public,83321,1,0,0.06684981684981685,0.2,0.45454545454545453,0.4663830839341204
2024,0,Female,0,6,6,49,ICP,0,Public,80343,1,0,0.01098901098901099,0.6,0.45454545454545453,0.44964908041649576
2024,0,Male,0,7,6,327,ICP,0,Public,62063,1,0,0.07463369963369963,0.7,0.45454545454545453,0.3469299453250993
2024,0,Female,0,7,6,1035,ISA,1,Public,83669,1,0,0.2367216117216117,0.7,0.45454545454545453,0.468338568562775
2024,1,Male,0,9,6,88,ICP,0,Public,58145,1,0,0.019917582417582416,0.9,0.45454545454545453,0.32491388562662604
2024,0,Female,1,10,6,1937,ISA,0,Public,54820,1,0,0.4432234432234432,1.0,0.45454545454545453,0.30623001668904987
2024,0,Male,1,9,6,433,ITW,0,Public,46943,1,0,0.0989010989010989,0.9,0.45454545454545453,0.2619675097352791
2024,0,Female,0,10,6,157,ICP,0,Public,57736,1,0,0.03571428571428571,1.0,0.45454545454545453,0.3226156292670866
2024,0,Male,1,10,6,166,ICV,0,IndependentNotReligious,81994,1,0,0.03777472527472527,1.0,0.45454545454545453,0.458926393985199
2024,1,Female,1,10,6,642,ICV,0,Public,50455,1,0,0.14674908424908426,1.0,0.45454545454545453,0.281702170700322
2024,0,Female,0,10,6,1891,ISH,0,IndependentCatholic,76462,1,0,0.4326923076923077,1.0,0.45454545454545453,0.4278409314400346
2024,0,Male,0,10,6,110,ISA,0,IndependentNotReligious,39418,1,0,0.024954212454212456,1.0,0.45454545454545453,0.21968296424497502
2024,0,Male,0,3,6,17,ICA,0,Public,47014,1,0,0.003663003663003663,0.3,0.45454545454545453,0.26236647355319426
2024,0,Male,1,10,6,1030,ISA,0,Public,104769,1,0,0.23557692307692307,1.0,0.45454545454545453,0.5869038721967172
2024,0,Male,1,10,6,200,ICV,0,IndependentNotReligious,63346,1,0,0.045558608058608056,1.0,0.45454545454545453,0.35413939009108736
2024,0,Female,1,10,6,220,ITW,1,IndependentNotReligious,60059,1,0,0.05013736263736264,1.0,0.45454545454545453,0.33566905108422634
2024,0,Male,0,5,6,294,ICP,1,Public,69039,1,0,0.06707875457875458,0.5,0.45454545454545453,0.38612954523743964
2024,1,Male,1,10,6,565,ISH,0,Public,92154,1,1,0.12912087912087913,1.0,0.45454545454545453,0.5160175544079882
2024,0,Male,0,1,6,169,ICP,0,Public,64963,1,0,0.038461538461538464,0.1,0.45454545454545453,0.3632256505638876
2024,0,Male,1,9,6,166,ICV,0,IndependentNotReligious,81994,1,0,0.03777472527472527,0.9,0.45454545454545453,0.458926393985199
2024,0,Male,1,10,6,170,ICP,0,Public,62282,1,0,0.03869047619047619,1.0,0.45454545454545453,0.348160552031063
2024,0,Male,0,9,6,1524,ISH,1,Public,82132,1,0,0.34867216117216115,0.9,0.45454545454545453,0.45970184478621723
2024,0,Female,0,3,6,95,ISH,0,Public,47889,1,0,0.02152014652014652,0.3,0.45454545454545453,0.2672832811683459
2024,1,Male,1,0,6,53,ISC,0,Public,80482,1,0,0.011904761904761904,0.0,0.45454545454545453,0.450430150426217
2024,1,Male,0,8,6,251,INF,0,Public,60783,1,0,0.05723443223443223,0.8,0.45454545454545453,0.3397373581852204
2024,0,Female,1,10,6,95,ICP,0,Public,57915,1,0,0.02152014652014652,1.0,0.45454545454545453,0.32362146762492905
2024,0,Female,1,10,6,1033,ICP,0,Public,35665,1,0,0.23626373626373626,1.0,0.45454545454545453,0.19859407398250178
2024,0,Female,0,5,6,43,ICP,0,Public,40467,1,0,0.009615384615384616,0.5,0.45454545454545453,0.22557751417445396
2024,0,Female,1,10,6,166,ICV,0,IndependentNotReligious,81994,1,0,0.03777472527472527,1.0,0.45454545454545453,0.458926393985199
2024,1,Male,0,1,6,88,ICP,0,Public,58145,1,0,0.019917582417582416,0.1,0.45454545454545453,0.32491388562662604
2024,1,Male,1,9,6,502,IRB,1,Public,52767,1,0,0.11469780219780219,0.9,0.45454545454545453,0.29469378122172835
2024,0,Male,0,10,6,184,ICP,0,Public,50934,1,0,0.04189560439560439,1.0,0.45454545454545453,0.28439377166907354
2024,0,Male,0,3,6,172,ICP,0,IndependentNotReligious,32317,1,0,0.03914835164835165,0.3,0.45454545454545453,0.17978096324475587
2024,1,Female,1,5,6,194,ISA,0,IndependentNotReligious,68939,1,0,0.04418498168498169,0.5,0.45454545454545453,0.3855676243671366
2024,0,Female,0,6,6,26,ISC,0,Public,59801,1,0,0.005723443223443223,0.6,0.45454545454545453,0.33421929523884447
2024,0,Male,0,3,6,533,ISH,0,IndependentNotReligious,74361,1,0,0.12179487179487179,0.3,0.45454545454545453,0.41603497395496764
2024,1,Female,1,10,6,133,ICP,0,Public,58804,1,0,0.03021978021978022,1.0,0.45454545454545453,0.3286169441619231
2024,0,Male,0,10,6,1027,ICP,1,Public,103525,1,0,0.2348901098901099,1.0,0.45454545454545453,0.5799135765701474
2024,1,Female,0,7,6,547,ISA,0,IndependentNotReligious,75341,1,0,0.125,0.7,0.45454545454545453,0.42154179848393747
2024,1,Male,0,10,6,98,IRB,0,Public,51170,1,0,0.022206959706959708,1.0,0.45454545454545453,0.28571990492298877
2024,0,Female,0,10,6,1024,ISH,0,Public,73959,1,0,0.2342032967032967,1.0,0.45454545454545453,0.41377605205634943
2024,0,Male,1,8,6,41,ISC,0,Public,84637,1,0,0.009157509157509158,0.8,0.45454545454545453,0.4737779625873085
2024,0,Male,0,10,6,193,ISC,0,Public,82822,1,0,0.04395604395604396,1.0,0.45454545454545453,0.4635790987913082
2024,0,Female,1,10,6,95,ISC,0,Public,53828,1,0,0.02152014652014652,1.0,0.45454545454545453,0.30065576165564367
2024,1,Female,1,8,6,195,ICV,0,IndependentNotReligious,71425,1,0,0.044413919413919416,0.8,0.45454545454545453,0.3995369772028703
2024,0,Male,1,8,6,20,ISC,0,Public,54550,1,0,0.00434981684981685,0.8,0.45454545454545453,0.30471283033923163
2024,0,Female,1,7,6,66,ICM,0,Public,57500,1,0,0.01488095238095238,0.7,0.45454545454545453,0.3212894960131714
2024,0,Female,1,7,6,209,ISH,0,Public,63803,1,0,0.047619047619047616,0.7,0.45454545454545453,0.3567073684683723
2024,0,Female,1,10,6,1027,ICV,0,Public,90169,1,0,0.2348901098901099,1.0,0.45454545454545453,0.5048634251324728
2024,0,Female,1,5,6,71,ICV,0,IndependentNotReligious,52119,1,0,0.016025641025641024,0.5,0.45454545454545453,0.29105253398216463
2024,0,Male,1,10,6,175,ICV,0,IndependentNotReligious,61307,1,0,0.03983516483516483,1.0,0.45454545454545453,0.34268182354560833
2024,0,Male,0,4,6,25,ISA,0,Public,45007,1,0,0.005494505494505495,0.4,0.45454545454545453,0.25108872168621216
2024,0,Female,0,7,6,63,ISA,0,Public,66160,1,0,0.014194139194139194,0.7,0.45454545454545453,0.369951843381415
2024,0,Female,0,10,6,487,ISH,1,Public,85553,1,0,0.11126373626373626,1.0,0.45454545454545453,0.47892515775928435
2024,0,Male,0,8,6,183,ICP,0,IndependentNotReligious,92975,1,0,0.041666666666666664,0.8,0.45454545454545453,0.5206309247531763
2024,0,Male,1,4,6,64,ISA,1,Public,43510,1,1,0.014423076923076924,0.4,0.45454545454545453,0.24267676625777557
2024,0,Female,1,9,6,90,ICV,0,Public,54636,1,1,0.020375457875457876,0.9,0.45454545454545453,0.30519608228769224
2024,0,Female,1,7,6,63,ISH,1,Public,58997,1,1,0.014194139194139194,0.7,0.45454545454545453,0.329701451441608
2024,0,Female,1,9,6,194,ICV,0,Public,62714,1,1,0.04418498168498169,0.9,0.45454545454545453,0.35058805019077216
2024,0,Female,0,5,6,327,ISC,1,Public,62063,1,1,0.07463369963369963,0.5,0.45454545454545453,0.3469299453250993
2024,1,Male,1,9,6,450,ICP,0,Public,38724,1,1,0.10279304029304029,0.9,0.45454545454545453,0.2157832334050719
2024,0,Male,1,0,6,62,ICV,0,Public,50687,1,0,0.013965201465201466,0.0,0.45454545454545453,0.28300582711942507
2024,0,Female,0,3,6,327,ICP,0,Public,62063,1,0,0.07463369963369963,0.3,0.45454545454545453,0.3469299453250993
2024,1,Female,1,10,6,456,ITW,1,IndependentNotReligious,51200,1,1,0.10416666666666667,1.0,0.45454545454545453,0.28588848118407967
2024,1,Male,1,9,6,185,ISC,1,Public,42460,1,0,0.04212454212454213,0.9,0.45454545454545453,0.23677659711959362
2024,1,Male,1,8,6,153,ISC,1,IndependentNotReligious,66858,1,1,0.0347985347985348,0.8,0.45454545454545453,0.37387405105613025
2024,1,Male,1,5,6,109,IRA,0,Public,50777,1,1,0.024725274725274724,0.5,0.45454545454545453,0.2835115559026978
2024,1,Male,0,10,6,48,ICP,0,Public,99802,1,0,0.01076007326007326,1.0,0.45454545454545453,0.558993262568765
2024,0,Female,0,10,6,250,INF,0,Public,56484,1,1,0.057005494505494504,1.0,0.45454545454545453,0.3155803799708925
2024,0,Female,1,10,6,179,ISH,0,Public,64532,1,1,0.04075091575091575,1.0,0.45454545454545453,0.36080377161288146
2024,0,Female,1,4,6,204,ICV,0,IndependentCatholic,65574,1,1,0.046474358974358976,0.4,0.45454545454545453,0.3666589870814392
2024,1,Male,1,2,6,327,ICV,0,IndependentNotReligious,62063,1,1,0.07463369963369963,0.2,0.45454545454545453,0.3469299453250993
2024,0,Male,1,3,6,34,ISA,0,Public,42235,1,1,0.007554945054945055,0.3,0.45454545454545453,0.23551227516141177
2024,0,Male,1,0,6,98,ICV,0,IndependentNotReligious,50875,1,0,0.022206959706959708,0.0,0.45454545454545453,0.28406223835559474
2024,1,Male,0,7,6,128,ISH,0,Public,62756,1,0,0.029075091575091576,0.7,0.45454545454545453,0.3508240569562994
2024,0,Male,0,2,6,75,ICP,0,Public,35806,1,0,0.01694139194139194,0.2,0.45454545454545453,0.19938638240962908
2024,0,Female,1,3,6,15,ICV,0,Public,38275,1,1,0.003205128205128205,0.3,0.45454545454545453,0.21326020869741122
2024,1,Female,1,10,6,417,IRB,0,Public,54565,1,1,0.09523809523809523,1.0,0.45454545454545453,0.3047971184697771
2024,0,Female,1,10,6,164,IRB,0,IndependentNotReligious,53633,1,1,0.037316849816849816,1.0,0.45454545454545453,0.2995600159585527
2024,1,Male,1,10,6,11,IRB,0,IndependentNotReligious,43836,1,1,0.0022893772893772895,1.0,0.45454545454545453,0.2445086282949635
2024,0,Male,1,5,6,45,ICV,0,Public,76932,1,1,0.010073260073260074,0.5,0.45454545454545453,0.4304819595304589
2024,0,Female,1,10,6,89,IFA,0,Public,61078,1,1,0.020146520146520148,1.0,0.45454545454545453,0.34139502475261435
2024,0,Female,1,10,6,98,ICV,0,Public,49738,1,1,0.022206959706959708,1.0,0.45454545454545453,0.27767319806024915
2024,0,Female,1,10,6,85,ICV,0,Public,49762,1,0,0.019230769230769232,1.0,0.45454545454545453,0.27780805906912187
2024,0,Male,1,5,6,77,IRB,0,Public,48996,1,1,0.0173992673992674,0.5,0.45454545454545453,0.27350374520260057
2024,0,Female,0,7,6,327,ICP,0,Public,62063,1,0,0.07463369963369963,0.7,0.45454545454545453,0.3469299453250993
2024,0,Female,1,10,6,105,ISH,0,Public,37326,1,0,0.023809523809523808,1.0,0.45454545454545453,0.20792757963823535
2024,1,Female,1,6,6,45,ICV,1,Public,78388,1,1,0.010073260073260074,0.6,0.45454545454545453,0.43866352740207126
2024,0,Female,0,10,6,155,ICP,0,Public,38759,1,0,0.035256410256410256,1.0,0.45454545454545453,0.21597990570967796
2024,1,Male,1,8,6,39,IRA,0,Public,64961,1,1,0.0086996336996337,0.8,0.45454545454545453,0.36321441214648154
2024,0,Female,1,10,6,97,ICV,0,Public,87496,1,0,0.02197802197802198,1.0,0.45454545454545453,0.4898432802692725
2024,1,Female,1,10,6,166,IRA,0,Public,81994,1,1,0.03777472527472527,1.0,0.45454545454545453,0.458926393985199
2024,1,Male,1,9,6,327,ISH,0,Public,62063,1,1,0.07463369963369963,0.9,0.45454545454545453,0.3469299453250993
2024,0,Female,1,9,6,37,ICV,0,Public,60077,1,1,0.008241758241758242,0.9,0.45454545454545453,0.3357701968408809
2024,1,Female,1,10,6,166,IRA,0,Public,81994,1,0,0.03777472527472527,1.0,0.45454545454545453,0.458926393985199
2024,0,Female,0,10,6,327,ISA,0,Public,62063,1,0,0.07463369963369963,1.0,0.45454545454545453,0.3469299453250993
2024,0,Female,1,5,6,864,ISH,0,Public,48190,1,1,0.19757326007326007,0.5,0.45454545454545453,0.268974662987958
2024,0,Female,1,10,6,173,IOC,0,OtherIndependentReligious,53099,1,0,0.039377289377289376,1.0,0.45454545454545453,0.29655935851113446
2024,0,Male,1,4,6,161,ICP,0,IndependentNotReligious,41051,1,0,0.03663003663003663,0.4,0.45454545454545453,0.22885913205702374
2024,0,Female,0,9,6,121,ISA,0,Public,59949,1,0,0.027472527472527472,0.9,0.45454545454545453,0.33505093812689296
2024,0,Male,0,10,6,1906,ICP,0,IndependentNotReligious,80721,1,0,0.43612637362637363,1.0,0.45454545454545453,0.45177314130624124
2024,0,Male,0,2,6,1906,ISA,0,IndependentNotReligious,80721,1,0,0.43612637362637363,0.2,0.45454545454545453,0.45177314130624124
2024,0,Female,0,6,6,9,ISC,0,IndependentNotReligious,32972,1,0,0.0018315018315018315,0.6,0.45454545454545453,0.1834615449452408
2024,0,Male,0,3,6,182,IFA,0,Public,46551,1,0,0.041437728937728936,0.3,0.45454545454545453,0.2597647799236911
2024,0,Female,0,10,6,187,ISA,0,Public,45653,1,0,0.042582417582417584,1.0,0.45454545454545453,0.2547187305083698
2024,0,Male,0,1,6,24,ISA,0,Public,61471,1,0,0.005265567765567766,0.1,0.45454545454545453,0.3436033737729053
2024,0,Male,1,10,6,68,ICV,0,Public,75126,1,0,0.015338827838827838,1.0,0.45454545454545453,0.4203336686127859
2024,1,Female,1,8,6,33,IRA,0,Public,62861,1,1,0.007326007326007326,0.8,0.45454545454545453,0.3514140738701176
2024,1,Female,1,10,6,206,IRB,0,Public,59237,1,0,0.04693223443223443,1.0,0.45454545454545453,0.3310500615303353
2024,0,Female,1,10,6,106,ISA,0,IndependentNotReligious,21276,1,0,0.02403846153846154,1.0,0.45454545454545453,0.11773927995459679
2024,0,Female,1,10,6,916,ISH,0,IndependentNotReligious,68467,1,1,0.20947802197802198,1.0,0.45454545454545453,0.38291535785930625
2024,0,Male,1,3,6,121,ICV,0,IndependentCatholic,55870,1,1,0.027472527472527472,0.3,0.45454545454545453,0.3121301858272318
2024,0,Male,1,10,6,45,ICA,0,Public,78388,1,1,0.010073260073260074,1.0,0.45454545454545453,0.43866352740207126
2024,1,Female,1,10,6,119,IRA,1,Public,56892,1,1,0.027014652014652016,1.0,0.45454545454545453,0.31787301712172894
2024,0,Female,1,8,6,174,ISH,0,Public,91954,1,1,0.039606227106227104,0.8,0.45454545454545453,0.5148937126673822
2024,0,Male,1,10,6,399,ITW,0,Public,84571,1,1,0.09111721611721611,1.0,0.45454545454545453,0.47340709481290844
2024,0,Female,1,10,6,55,ICM,0,Public,72364,1,0,0.012362637362637362,1.0,0.45454545454545453,0.4048134141750159
